_id,TimeStamp,PART_FACT_PLAN_DATE,PART_FACT_SERIAL,PART_NAME,EQUIP_CD,EQUIP_NAME,PassOrFail,Reason,Injection_Time,Filling_Time,Plasticizing_Time,Cycle_Time,Clamp_Close_Time,Cushion_Position,Switch_Over_Position,Plasticizing_Position,Clamp_Open_Position,Max_Injection_Speed,Max_Screw_RPM,Average_Screw_RPM,Max_Injection_Pressure,Max_Switch_Over_Pressure,Max_Back_Pressure,Average_Back_Pressure,Barrel_Temperature_1,Barrel_Temperature_2,Barrel_Temperature_3,Barrel_Temperature_4,Barrel_Temperature_5,Barrel_Temperature_6,Barrel_Temperature_7,Hopper_Temperature,Mold_Temperature_3,Mold_Temperature_4
5f8929a99c0189cc666ef908,2020-10-16 05:02:46,2020-10-16 00:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650톤-우진2호기,0,None,9.56999969482422,4.449999809265137,16.90999984741211,59.52000045776367,7.139999866485596,653.4099731445312,0.0,68.83000183105469,647.989990234375,55.70000076293945,30.799999237060547,292.5,141.60000610351562,136.39999389648438,37.09999847412109,59.09999847412109,275.70001220703125,274.8999938964844,274.79998779296875,270.79998779296875,255.3999938964844,230.1000061035156,0.0,66.69999694824219,24.799999237060547,27.5
5f8929eb9c0189cc666efbb0,2020-10-16 05:03:44,2020-10-16 00:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650톤-우진2호기,0,None,9.5600004196167,4.449999809265137,16.899999618530273,59.52000045776367,7.139999866485596,653.4099731445312,0.0,68.83999633789062,647.989990234375,55.70000076293945,30.700000762939453,292.5,141.60000610351562,136.3000030517578,36.900001525878906,59.0,276.20001220703125,275.20001220703125,274.5,270.29998779296875,255.0,230.1000061035156,0.0,67.0,25.0,27.600000381469727
5f8929ec9c0189cc666efbb9,2020-10-16 05:03:44,2020-10-16 00:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650톤-우진2호기,0,None,9.5600004196167,4.449999809265137,16.899999618530273,59.52000045776367,7.139999866485596,653.4099731445312,0.0,68.83999633789062,647.989990234375,55.70000076293945,30.700000762939453,292.5,141.60000610351562,136.3000030517578,36.900001525878906,59.0,276.20001220703125,275.20001220703125,274.5,270.29998779296875,255.0,230.1000061035156,0.0,67.0,25.0,27.600000381469727
5f892a239c0189cc666efd3b,2020-10-16 05:04:44,2020-10-16 00:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650톤-우진2호기,0,None,9.56999969482422,4.449999809265137,16.899999618530273,59.52000045776367,7.130000114440918,653.4099731445312,0.0,68.83999633789062,647.989990234375,55.70000076293945,30.799999237060547,292.5,141.6999969482422,136.0,36.900001525878906,59.0,276.3999938964844,274.79998779296875,275.0,269.3999938964844,255.3999938964844,229.6999969482422,0.0,68.0,25.0,27.600000381469727
5f892a249c0189cc666efd42,2020-10-16 05:04:44,2020-10-16 00:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650톤-우진2호기,0,None,9.56999969482422,4.449999809265137,16.899999618530273,59.52000045776367,7.130000114440918,653.4099731445312,0.0,68.83999633789062,647.989990234375,55.70000076293945,30.799999237060547,292.5,141.6999969482422,136.0,36.900001525878906,59.0,276.3999938964844,274.79998779296875,275.0,269.3999938964844,255.3999938964844,229.6999969482422,0.0,68.0,25.0,27.600000381469727
5f892a799c0189cc666efeaf,2020-10-16 05:05:45,2020-10-16 00:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650톤-우진2호기,0,None,9.579999923706056,4.46999979019165,16.920000076293945,59.52000045776367,7.130000114440918,653.4099731445312,0.0,68.8499984741211,647.989990234375,55.400001525878906,30.700000762939453,292.3999938964844,141.8000030517578,136.6999969482422,37.0,59.09999847412109,276.1000061035156,275.0,275.29998779296875,269.0,255.3999938964844,230.0,0.0,66.9000015258789,24.799999237060547,27.399999618530277
5f892a7a9c0189cc666efeb7,2020-10-16 05:05:45,2020-10-16 00:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650톤-우진2호기,0,None,9.579999923706056,4.46999979019165,16.920000076293945,59.52000045776367,7.130000114440918,653.4099731445312,0.0,68.8499984741211,647.989990234375,55.400001525878906,30.700000762939453,292.3999938964844,141.8000030517578,136.6999969482422,37.0,59.09999847412109,276.1000061035156,275.0,275.29998779296875,269.0,255.3999938964844,230.0,0.0,66.9000015258789,24.799999237060547,27.399999618530277
5f892a9b9c0189cc666eff35,2020-10-16 05:06:43,2020-10-16 00:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650톤-우진2호기,0,None,9.579999923706056,4.46999979019165,16.920000076293945,59.52000045776367,7.130000114440918,653.4099731445312,0.0,68.83999633789062,647.989990234375,55.5,30.700000762939453,292.3999938964844,141.6999969482422,136.8000030517578,37.09999847412109,59.09999847412109,276.3999938964844,275.0,275.79998779296875,269.1000061035156,254.3999938964844,229.8000030517578,0.0,67.80000305175781,24.700000762939453,27.600000381469727
5f892a9c9c0189cc666eff3f,2020-10-16 05:06:43,2020-10-16 00:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650톤-우진2호기,0,None,9.579999923706056,4.46999979019165,16.920000076293945,59.52000045776367,7.130000114440918,653.4099731445312,0.0,68.83999633789062,647.989990234375,55.5,30.700000762939453,292.3999938964844,141.6999969482422,136.8000030517578,37.09999847412109,59.09999847412109,276.3999938964844,275.0,275.79998779296875,269.1000061035156,254.3999938964844,229.8000030517578,0.0,67.80000305175781,24.700000762939453,27.600000381469727
5f892ad89c0189cc666f01ca,2020-10-16 05:07:43,2020-10-16 00:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650톤-우진2호기,0,None,9.579999923706056,4.46999979019165,16.950000762939453,59.52000045776367,7.130000114440918,653.4099731445312,0.0,68.83999633789062,647.989990234375,55.5,30.700000762939453,292.3999938964844,141.6999969482422,136.6999969482422,37.400001525878906,59.29999923706055,276.8999938964844,275.1000061035156,275.1000061035156,269.29998779296875,254.8999938964844,230.0,0.0,67.5999984741211,24.700000762939453,27.299999237060547
5f892ad99c0189cc666f01ce,2020-10-16 05:07:43,2020-10-16 00:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650톤-우진2호기,0,None,9.579999923706056,4.46999979019165,16.950000762939453,59.52000045776367,7.130000114440918,653.4099731445312,0.0,68.83999633789062,647.989990234375,55.5,30.700000762939453,292.3999938964844,141.6999969482422,136.6999969482422,37.400001525878906,59.29999923706055,276.8999938964844,275.1000061035156,275.1000061035156,269.29998779296875,254.8999938964844,230.0,0.0,67.5999984741211,24.700000762939453,27.299999237060547
5f892b149c0189cc666f0436,2020-10-16 05:08:43,2020-10-16 00:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650톤-우진2호기,0,None,9.59000015258789,4.480000019073486,16.899999618530273,59.52000045776367,7.130000114440918,653.4099731445312,0.0,68.83999633789062,647.989990234375,55.400001525878906,30.799999237060547,292.5,141.8000030517578,136.60000610351562,37.5,59.29999923706055,276.29998779296875,275.3999938964844,275.1000061035156,270.70001220703125,254.6000061035156,229.8000030517578,0.0,66.0999984741211,24.899999618530277,27.600000381469727
5f892b159c0189cc666f0444,2020-10-16 05:08:43,2020-10-16 00:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650톤-우진2호기,0,None,9.59000015258789,4.480000019073486,16.899999618530273,59.52000045776367,7.130000114440918,653.4099731445312,0.0,68.83999633789062,647.989990234375,55.400001525878906,30.799999237060547,292.5,141.8000030517578,136.60000610351562,37.5,59.29999923706055,276.29998779296875,275.3999938964844,275.1000061035156,270.70001220703125,254.6000061035156,229.8000030517578,0.0,66.0999984741211,24.899999618530277,27.600000381469727
5f892b439c0189cc666f06d3,2020-10-16 05:09:41,2020-10-16 00:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650톤-우진2호기,0,None,9.59000015258789,4.46999979019165,16.90999984741211,59.560001373291016,7.130000114440918,653.4099731445312,0.0,68.86000061035156,647.989990234375,55.400001525878906,30.600000381469727,292.5,141.8000030517578,136.8000030517578,37.70000076293945,59.400001525878906,276.1000061035156,274.79998779296875,274.5,271.6000061035156,254.5,229.6000061035156,0.0,67.0999984741211,24.899999618530277,27.5
5f892b449c0189cc666f06e1,2020-10-16 05:09:41,2020-10-16 00:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650톤-우진2호기,0,None,9.59000015258789,4.46999979019165,16.90999984741211,59.560001373291016,7.130000114440918,653.4099731445312,0.0,68.86000061035156,647.989990234375,55.400001525878906,30.600000381469727,292.5,141.8000030517578,136.8000030517578,37.70000076293945,59.400001525878906,276.1000061035156,274.79998779296875,274.5,271.6000061035156,254.5,229.6000061035156,0.0,67.0999984741211,24.899999618530277,27.5
5f892b819c0189cc666f0a08,2020-10-16 05:10:42,2020-10-16 00:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650톤-우진2호기,0,None,9.59000015258789,4.46999979019165,16.899999618530273,59.58000183105469,7.130000114440918,653.4099731445312,0.0,68.83000183105469,647.989990234375,55.400001525878906,30.600000381469727,292.5,141.6999969482422,136.8000030517578,37.5,59.29999923706055,276.20001220703125,275.0,275.3999938964844,271.79998779296875,255.0,230.1000061035156,0.0,67.5,24.899999618530277,27.5
5f892b839c0189cc666f0a1a,2020-10-16 05:10:42,2020-10-16 00:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650톤-우진2호기,0,None,9.59000015258789,4.46999979019165,16.899999618530273,59.58000183105469,7.130000114440918,653.4099731445312,0.0,68.83000183105469,647.989990234375,55.400001525878906,30.600000381469727,292.5,141.6999969482422,136.8000030517578,37.5,59.29999923706055,276.20001220703125,275.0,275.3999938964844,271.79998779296875,255.0,230.1000061035156,0.0,67.5,24.899999618530277,27.5
5f892bc59c0189cc666f0dfc,2020-10-16 05:11:42,2020-10-16 00:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650톤-우진2호기,0,None,9.5600004196167,4.449999809265137,16.889999389648438,59.560001373291016,7.130000114440918,653.4099731445312,0.0,68.83999633789062,647.989990234375,55.79999923706055,30.799999237060547,292.5,141.60000610351562,136.10000610351562,37.20000076293945,59.20000076293945,275.6000061035156,275.20001220703125,275.1000061035156,271.8999938964844,255.3999938964844,230.1999969482422,0.0,66.30000305175781,24.899999618530277,27.5
5f892bc69c0189cc666f0e0d,2020-10-16 05:11:42,2020-10-16 00:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650톤-우진2호기,0,None,9.5600004196167,4.449999809265137,16.889999389648438,59.560001373291016,7.130000114440918,653.4099731445312,0.0,68.83999633789062,647.989990234375,55.79999923706055,30.799999237060547,292.5,141.60000610351562,136.10000610351562,37.20000076293945,59.20000076293945,275.6000061035156,275.20001220703125,275.1000061035156,271.8999938964844,255.3999938964844,230.1999969482422,0.0,66.30000305175781,24.899999618530277,27.5
5f892c0b9c0189cc666f119e,2020-10-16 05:12:40,2020-10-16 00:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650톤-우진2호기,0,None,9.5600004196167,4.449999809265137,16.8799991607666,59.52000045776367,7.130000114440918,653.4199829101562,0.0,68.83999633789062,647.989990234375,55.70000076293945,30.799999237060547,292.5,141.6999969482422,135.89999389648438,37.0,59.0,276.3999938964844,275.0,275.70001220703125,271.20001220703125,255.3000030517578,230.1000061035156,0.0,67.0,24.899999618530277,27.5
5f892c0c9c0189cc666f11ad,2020-10-16 05:12:40,2020-10-16 00:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650톤-우진2호기,0,None,9.5600004196167,4.449999809265137,16.8799991607666,59.52000045776367,7.130000114440918,653.4199829101562,0.0,68.83999633789062,647.989990234375,55.70000076293945,30.799999237060547,292.5,141.6999969482422,135.89999389648438,37.0,59.0,276.3999938964844,275.0,275.70001220703125,271.20001220703125,255.3000030517578,230.1000061035156,0.0,67.0,24.899999618530277,27.5
5f892c959c0189cc666f18c3,2020-10-16 05:13:40,2020-10-16 00:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650톤-우진2호기,0,None,9.5600004196167,4.449999809265137,16.899999618530273,59.52000045776367,7.139999866485596,653.4099731445312,0.0,68.86000061035156,647.989990234375,55.70000076293945,30.899999618530277,292.5,141.5,136.1999969482422,37.09999847412109,59.09999847412109,276.79998779296875,275.3999938964844,275.0,270.70001220703125,255.1000061035156,230.3000030517578,0.0,67.0999984741211,24.700000762939453,27.399999618530277
5f892c969c0189cc666f18d1,2020-10-16 05:13:40,2020-10-16 00:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650톤-우진2호기,0,None,9.5600004196167,4.449999809265137,16.899999618530273,59.52000045776367,7.139999866485596,653.4099731445312,0.0,68.86000061035156,647.989990234375,55.70000076293945,30.899999618530277,292.5,141.5,136.1999969482422,37.09999847412109,59.09999847412109,276.79998779296875,275.3999938964844,275.0,270.70001220703125,255.1000061035156,230.3000030517578,0.0,67.0999984741211,24.700000762939453,27.399999618530277
5f892c979c0189cc666f18e8,2020-10-16 05:14:41,2020-10-16 00:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650톤-우진2호기,0,None,9.56999969482422,4.449999809265137,16.889999389648438,59.52000045776367,7.139999866485596,653.4099731445312,0.0,68.83999633789062,647.989990234375,55.59999847412109,30.799999237060547,292.3999938964844,141.6999969482422,136.3000030517578,36.900001525878906,59.0,276.1000061035156,276.0,274.8999938964844,270.1000061035156,254.8000030517578,230.0,0.0,66.9000015258789,24.899999618530277,27.399999618530277
5f892c989c0189cc666f18f9,2020-10-16 05:14:41,2020-10-16 00:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650톤-우진2호기,0,None,9.56999969482422,4.449999809265137,16.889999389648438,59.52000045776367,7.139999866485596,653.4099731445312,0.0,68.83999633789062,647.989990234375,55.59999847412109,30.799999237060547,292.3999938964844,141.6999969482422,136.3000030517578,36.900001525878906,59.0,276.1000061035156,276.0,274.8999938964844,270.1000061035156,254.8000030517578,230.0,0.0,66.9000015258789,24.899999618530277,27.399999618530277
5f892cac9c0189cc666f19fc,2020-10-16 05:15:39,2020-10-16 00:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650톤-우진2호기,0,None,9.56999969482422,4.449999809265137,16.889999389648438,59.52000045776367,7.130000114440918,653.4099731445312,0.0,68.83999633789062,647.989990234375,55.70000076293945,30.799999237060547,292.3999938964844,141.8000030517578,136.1999969482422,36.900001525878906,59.0,276.29998779296875,274.79998779296875,274.6000061035156,269.0,255.8999938964844,229.8000030517578,0.0,67.0999984741211,24.799999237060547,27.399999618530277
5f892cad9c0189cc666f1a15,2020-10-16 05:15:39,2020-10-16 00:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650톤-우진2호기,0,None,9.56999969482422,4.449999809265137,16.889999389648438,59.52000045776367,7.130000114440918,653.4099731445312,0.0,68.83999633789062,647.989990234375,55.70000076293945,30.799999237060547,292.3999938964844,141.8000030517578,136.1999969482422,36.900001525878906,59.0,276.29998779296875,274.79998779296875,274.6000061035156,269.0,255.8999938964844,229.8000030517578,0.0,67.0999984741211,24.799999237060547,27.399999618530277
5f892cf29c0189cc666f1d9f,2020-10-16 05:16:39,2020-10-16 00:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650톤-우진2호기,0,None,9.579999923706056,4.460000038146973,16.8700008392334,59.52000045776367,7.139999866485596,653.4099731445312,0.0,68.8499984741211,647.989990234375,55.59999847412109,31.0,292.5,141.6999969482422,136.39999389648438,37.09999847412109,59.09999847412109,276.1000061035156,275.5,274.79998779296875,269.5,255.0,229.8000030517578,0.0,67.0999984741211,24.799999237060547,27.399999618530277
5f892cf39c0189cc666f1dae,2020-10-16 05:16:39,2020-10-16 00:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650톤-우진2호기,0,None,9.579999923706056,4.460000038146973,16.8700008392334,59.52000045776367,7.139999866485596,653.4099731445312,0.0,68.8499984741211,647.989990234375,55.59999847412109,31.0,292.5,141.6999969482422,136.39999389648438,37.09999847412109,59.09999847412109,276.1000061035156,275.5,274.79998779296875,269.5,255.0,229.8000030517578,0.0,67.0999984741211,24.799999237060547,27.399999618530277
5f892d209c0189cc666f2002,2020-10-16 05:17:39,2020-10-16 00:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650톤-우진2호기,0,None,9.600000381469728,4.480000019073486,16.899999618530273,59.58000183105469,7.139999866485596,653.4199829101562,0.0,68.83999633789062,647.989990234375,55.20000076293945,30.799999237060547,292.3999938964844,141.8000030517578,136.89999389648438,37.400001525878906,59.29999923706055,275.70001220703125,275.6000061035156,274.79998779296875,269.70001220703125,254.8999938964844,229.8000030517578,0.0,66.19999694824219,24.899999618530277,27.399999618530277
5f892d229c0189cc666f2013,2020-10-16 05:17:39,2020-10-16 00:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650톤-우진2호기,0,None,9.600000381469728,4.480000019073486,16.899999618530273,59.58000183105469,7.139999866485596,653.4199829101562,0.0,68.83999633789062,647.989990234375,55.20000076293945,30.799999237060547,292.3999938964844,141.8000030517578,136.89999389648438,37.400001525878906,59.29999923706055,275.70001220703125,275.6000061035156,274.79998779296875,269.70001220703125,254.8999938964844,229.8000030517578,0.0,66.19999694824219,24.899999618530277,27.399999618530277
5f892d5c9c0189cc666f231e,2020-10-16 05:18:37,2020-10-16 00:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650톤-우진2호기,0,None,9.59000015258789,4.480000019073486,16.8799991607666,59.560001373291016,7.130000114440918,653.4099731445312,0.0,68.83000183105469,647.989990234375,55.400001525878906,30.700000762939453,292.3999938964844,141.8000030517578,136.89999389648438,37.5,59.400001525878906,276.20001220703125,275.0,274.79998779296875,270.1000061035156,255.8000030517578,229.6000061035156,0.0,67.0,24.899999618530277,27.5
5f892d5e9c0189cc666f232d,2020-10-16 05:18:37,2020-10-16 00:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650톤-우진2호기,0,None,9.59000015258789,4.480000019073486,16.8799991607666,59.560001373291016,7.130000114440918,653.4099731445312,0.0,68.83000183105469,647.989990234375,55.400001525878906,30.700000762939453,292.3999938964844,141.8000030517578,136.89999389648438,37.5,59.400001525878906,276.20001220703125,275.0,274.79998779296875,270.1000061035156,255.8000030517578,229.6000061035156,0.0,67.0,24.899999618530277,27.5
5f892da09c0189cc666f2691,2020-10-16 05:19:37,2020-10-16 00:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650톤-우진2호기,0,None,9.600000381469728,4.480000019073486,16.8700008392334,59.58000183105469,7.130000114440918,653.4099731445312,0.0,68.83999633789062,647.989990234375,55.29999923706055,30.899999618530277,292.3999938964844,141.8000030517578,136.89999389648438,37.400001525878906,59.29999923706055,276.29998779296875,275.20001220703125,275.3999938964844,271.0,254.3999938964844,230.1999969482422,0.0,66.9000015258789,25.0,27.5
5f892da19c0189cc666f26a2,2020-10-16 05:19:37,2020-10-16 00:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650톤-우진2호기,0,None,9.600000381469728,4.480000019073486,16.8700008392334,59.58000183105469,7.130000114440918,653.4099731445312,0.0,68.83999633789062,647.989990234375,55.29999923706055,30.899999618530277,292.3999938964844,141.8000030517578,136.89999389648438,37.400001525878906,59.29999923706055,276.29998779296875,275.20001220703125,275.3999938964844,271.0,254.3999938964844,230.1999969482422,0.0,66.9000015258789,25.0,27.5
5f892dd29c0189cc666f2934,2020-10-16 05:20:37,2020-10-16 00:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650톤-우진2호기,0,None,9.579999923706056,4.46999979019165,16.8799991607666,59.560001373291016,7.130000114440918,653.4099731445312,0.0,68.86000061035156,647.989990234375,55.400001525878906,30.700000762939453,292.5,141.8000030517578,136.89999389648438,37.59999847412109,59.400001525878906,277.20001220703125,275.5,275.3999938964844,271.3999938964844,254.8999938964844,229.8000030517578,0.0,67.0,24.899999618530277,27.5
5f892dd39c0189cc666f2940,2020-10-16 05:20:37,2020-10-16 00:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650톤-우진2호기,0,None,9.579999923706056,4.46999979019165,16.8799991607666,59.560001373291016,7.130000114440918,653.4099731445312,0.0,68.86000061035156,647.989990234375,55.400001525878906,30.700000762939453,292.5,141.8000030517578,136.89999389648438,37.59999847412109,59.400001525878906,277.20001220703125,275.5,275.3999938964844,271.3999938964844,254.8999938964844,229.8000030517578,0.0,67.0,24.899999618530277,27.5
5f892e139c0189cc666f2c8c,2020-10-16 05:21:38,2020-10-16 00:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650톤-우진2호기,1,가스,9.579999923706056,4.46999979019165,16.889999389648438,59.52000045776367,7.130000114440918,653.4099731445312,0.0,68.83999633789062,647.989990234375,55.400001525878906,30.600000381469727,292.5,141.8000030517578,136.60000610351562,37.59999847412109,59.400001525878906,276.1000061035156,275.20001220703125,275.1000061035156,271.3999938964844,255.1999969482422,230.1999969482422,0.0,67.80000305175781,25.0,27.5
5f892e1b9c0189cc666f2cf1,2020-10-16 05:21:38,2020-10-16 00:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650톤-우진2호기,0,None,9.579999923706056,4.46999979019165,16.889999389648438,59.52000045776367,7.130000114440918,653.4099731445312,0.0,68.83999633789062,647.989990234375,55.400001525878906,30.600000381469727,292.5,141.8000030517578,136.60000610351562,37.59999847412109,59.400001525878906,276.1000061035156,275.20001220703125,275.1000061035156,271.3999938964844,255.1999969482422,230.1999969482422,0.0,67.80000305175781,25.0,27.5
5f892e4d9c0189cc666f2f7b,2020-10-16 05:22:36,2020-10-16 00:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650톤-우진2호기,0,None,9.56999969482422,4.449999809265137,16.899999618530273,59.52000045776367,7.130000114440918,653.4099731445312,0.0,68.83999633789062,647.989990234375,55.59999847412109,30.600000381469727,292.3999938964844,141.6999969482422,136.39999389648438,37.09999847412109,59.09999847412109,276.29998779296875,275.20001220703125,275.0,271.0,254.6000061035156,230.3000030517578,0.0,67.0,24.799999237060547,27.399999618530277
